"","ID","Gene_Symbol","Gene_Title","Entrez_Gene_ID"
"HEEBO-020-HCC20D12","HEEBO-020-HCC20D12","HPS5","Hermansky-Pudlak syndrome 5",11234
"HEEBO-020-HCC20D13","HEEBO-020-HCC20D13","C14orf126","chromosome 14 open reading frame 126",112487
"HEEBO-020-HCC20D14","HEEBO-020-HCC20D14","SCN11A","sodium channel, voltage-gated, type XI, alpha subunit",11280
"HEEBO-020-HCC20D15","HEEBO-020-HCC20D15","MGAT4B","mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B",11282
"HEEBO-020-HCC20D16","HEEBO-020-HCC20D16","ADC","arginine decarboxylase",113451
"HEEBO-020-HCC20D18","HEEBO-020-HCC20D18","ADCYAP1","adenylate cyclase activating polypeptide 1 (pituitary)",116
"HEEBO-020-HCC20D19","HEEBO-020-HCC20D19","WDR92","WD repeat domain 92",116143
"HEEBO-020-HCC20D20","HEEBO-020-HCC20D20","SH2D1B","SH2 domain containing 1B",117157
"HEEBO-020-HCC20D21","HEEBO-020-HCC20D21","ADD1","adducin 1 (alpha)",118
"HEEBO-020-HCC20D22","HEEBO-020-HCC20D22","TTC18","tetratricopeptide repeat domain 18",118491
"HEEBO-020-HCC20D23","HEEBO-020-HCC20D23","C10orf32","chromosome 10 open reading frame 32",119032
"HEEBO-020-HCC20D3","HEEBO-020-HCC20D3","MRPS31","mitochondrial ribosomal protein S31",10240
"HEEBO-020-HCC20D5","HEEBO-020-HCC20D5","HMG20A","high mobility group 20A",10363
"HEEBO-020-HCC20D6","HEEBO-020-HCC20D6","CEBPB","CCAAT/enhancer binding protein (C/EBP), beta",1051
"HEEBO-020-HCC20D7","HEEBO-020-HCC20D7","RPP30","ribonuclease P/MRP 30kDa subunit",10556
"HEEBO-020-HCC20D8","HEEBO-020-HCC20D8","ZNF275","zinc finger protein 275",10838
"HEEBO-020-HCC20D9","HEEBO-020-HCC20D9","RAB10","RAB10, member RAS oncogene family",10890
"HEEBO-020-HCC20E14","HEEBO-020-HCC20E14","","",NA
"HEEBO-020-HCC20E15","HEEBO-020-HCC20E15","CD109","CD109 molecule",135228
"HEEBO-020-HCC20E16","HEEBO-020-HCC20E16","ZNF786","zinc finger protein 786",136051
"HEEBO-020-HCC20E17","HEEBO-020-HCC20E17","CREB1","cAMP responsive element binding protein 1",1385
"HEEBO-020-HCC20E19","HEEBO-020-HCC20E19","CRH","corticotropin releasing hormone",1392
"HEEBO-020-HCC20E2","HEEBO-020-HCC20E2","FRMD6","FERM domain containing 6",122786
"HEEBO-020-HCC20E23","HEEBO-020-HCC20E23","WDR66","WD repeat domain 66",144406
"HEEBO-020-HCC20E24","HEEBO-020-HCC20E24","LOC144486","uncharacterized LOC144486",144486
"HEEBO-020-HCC20E4","HEEBO-020-HCC20E4","ZNF57","zinc finger protein 57",126295
"HEEBO-020-HCC20E5","HEEBO-020-HCC20E5","GABPB2","GA binding protein transcription factor, beta subunit 2",NA
"HEEBO-020-HCC20E7","HEEBO-020-HCC20E7","LYPD6","LY6/PLAUR domain containing 6",130574
"HEEBO-020-HCC20E8","HEEBO-020-HCC20E8","KCNH8","potassium voltage-gated channel, subfamily H (eag-related), member 8",131096
"HEEBO-020-HCC20E9","HEEBO-020-HCC20E9","TMEM155","transmembrane protein 155",132332
"HEEBO-020-HCC20F1","HEEBO-020-HCC20F1","LYSMD4","LysM, putative peptidoglycan-binding, domain containing 4",145748
"HEEBO-020-HCC20F11","HEEBO-020-HCC20F11","CYLD","cylindromatosis (turban tumor syndrome)",1540
"HEEBO-020-HCC20F12","HEEBO-020-HCC20F12","CLECL1","C-type lectin-like 1",160365
"HEEBO-020-HCC20F13","HEEBO-020-HCC20F13","ZNF383","Zinc finger protein 383",NA
"HEEBO-020-HCC20F14","HEEBO-020-HCC20F14","ZNF800","zinc finger protein 800",168850
"HEEBO-020-HCC20F16","HEEBO-020-HCC20F16","DIO3","deiodinase, iodothyronine, type III",1735
"HEEBO-020-HCC20F18","HEEBO-020-HCC20F18","EGFR","epidermal growth factor receptor",1956
"HEEBO-020-HCC20F20","HEEBO-020-HCC20F20","VSTM4","V-set and transmembrane domain containing 4",196740
"HEEBO-020-HCC20F21","HEEBO-020-HCC20F21","PLD5","phospholipase D family, member 5",200150
"HEEBO-020-HCC20F22","HEEBO-020-HCC20F22","SPRED2","sprouty-related, EVH1 domain containing 2",200734
"HEEBO-020-HCC20F23","HEEBO-020-HCC20F23","","",NA
"HEEBO-020-HCC20F24","HEEBO-020-HCC20F24","C5orf27","chromosome 5 open reading frame 27",202299
"HEEBO-020-HCC20F4","HEEBO-020-HCC20F4","ZNF667","zinc finger protein 667",63934
"HEEBO-020-HCC20F7","HEEBO-020-HCC20F7","LOC149351","Hypothetical protein LOC149351",NA
"HEEBO-020-HCC20F8","HEEBO-020-HCC20F8","PDIK1L","PDLIM1 interacting kinase 1 like",149420
"HEEBO-020-HCC20F9","HEEBO-020-HCC20F9","LINC00479","long intergenic non-protein coding RNA 479",150135
"HEEBO-020-HCC20G1","HEEBO-020-HCC20G1","XKR6","XK, Kell blood group complex subunit-related family, member 6",NA
"HEEBO-020-HCC20G11","HEEBO-020-HCC20G11","ALDOB","aldolase B, fructose-bisphosphate",229
"HEEBO-020-HCC20G13","HEEBO-020-HCC20G13","TTC39A","tetratricopeptide repeat domain 39A",22996
"HEEBO-020-HCC20G14","HEEBO-020-HCC20G14","KLHDC10","kelch domain containing 10",23008
"HEEBO-020-HCC20G15","HEEBO-020-HCC20G15","SNRNP200","small nuclear ribonucleoprotein 200kDa (U5)",23020
"HEEBO-020-HCC20G16","HEEBO-020-HCC20G16","PDS5B","PDS5, regulator of cohesion maintenance, homolog B (S. cerevisiae)",23047
"HEEBO-020-HCC20G17","HEEBO-020-HCC20G17","SETD1B","SET domain containing 1B",23067
"HEEBO-020-HCC20G18","HEEBO-020-HCC20G18","SIPA1L3","signal-induced proliferation-associated 1 like 3",23094
"HEEBO-020-HCC20G19","HEEBO-020-HCC20G19","ZCCHC14","zinc finger, CCHC domain containing 14",23174
"HEEBO-020-HCC20G2","HEEBO-020-HCC20G2","ERBB3","v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)",2065
"HEEBO-020-HCC20G20","HEEBO-020-HCC20G20","SULF1","sulfatase 1",23213
"HEEBO-020-HCC20G21","HEEBO-020-HCC20G21","PDS5A","PDS5, regulator of cohesion maintenance, homolog A (S. cerevisiae)",23244
"HEEBO-020-HCC20G22","HEEBO-020-HCC20G22","KIAA1024","KIAA1024",23251
"HEEBO-020-HCC20G24","HEEBO-020-HCC20G24","ATP6V0A2","ATPase, H+ transporting, lysosomal V0 subunit a2",23545
"HEEBO-020-HCC20G3","HEEBO-020-HCC20G3","EXT1","exostosin 1",2131
"HEEBO-020-HCC20G4","HEEBO-020-HCC20G4","F9","coagulation factor IX",2158
"HEEBO-020-HCC20G5","HEEBO-020-HCC20G5","DLEU7","Deleted in lymphocytic leukemia, 7",NA
"HEEBO-020-HCC20G7","HEEBO-020-HCC20G7","SPATA13","spermatogenesis associated 13",221178
"HEEBO-020-HCC20G8","HEEBO-020-HCC20G8","FAM162B","family with sequence similarity 162, member B",221303
"HEEBO-020-HCC20G9","HEEBO-020-HCC20G9","KIAA1324L","KIAA1324-like",222223
"HEEBO-020-HCC20H1","HEEBO-020-HCC20H1","KPNA6","karyopherin alpha 6 (importin alpha 7)",23633
"HEEBO-020-HCC20H10","HEEBO-020-HCC20H10","C2orf72","chromosome 2 open reading frame 72",257407
"HEEBO-020-HCC20H12","HEEBO-020-HCC20H12","GALNT3","UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3)",2591
"HEEBO-020-HCC20H13","HEEBO-020-HCC20H13","C1orf43","chromosome 1 open reading frame 43",25912
"HEEBO-020-HCC20H14","HEEBO-020-HCC20H14","WWTR1","WW domain containing transcription regulator 1",25937
"HEEBO-020-HCC20H15","HEEBO-020-HCC20H15","TMEM87A","transmembrane protein 87A",25963
"HEEBO-020-HCC20H16","HEEBO-020-HCC20H16","AK5","adenylate kinase 5",26289
"HEEBO-020-HCC20H17","HEEBO-020-HCC20H17","HSPB8","heat shock 22kDa protein 8",26353
"HEEBO-020-HCC20H18","HEEBO-020-HCC20H18","LATS2","LATS, large tumor suppressor, homolog 2 (Drosophila)",26524
"HEEBO-020-HCC20H19","HEEBO-020-HCC20H19","GREM1","gremlin 1",26585
"HEEBO-020-HCC20H2","HEEBO-020-HCC20H2","FUCA1","fucosidase, alpha-L- 1, tissue",2517
"HEEBO-020-HCC20H21","HEEBO-020-HCC20H21","NFU1","NFU1 iron-sulfur cluster scaffold homolog (S. cerevisiae)",27247
"HEEBO-020-HCC20H22","HEEBO-020-HCC20H22","ERLEC1","endoplasmic reticulum lectin 1",27248
"HEEBO-020-HCC20H24","HEEBO-020-HCC20H24","GLS","Glutaminase",NA
"HEEBO-020-HCC20H3","HEEBO-020-HCC20H3","FUT4","fucosyltransferase 4 (alpha (1,3) fucosyltransferase, myeloid-specific)",2526
"HEEBO-020-HCC20H4","HEEBO-020-HCC20H4","LOC253039","uncharacterized LOC253039",253039
"HEEBO-020-HCC20H6","HEEBO-020-HCC20H6","HMCN2","hemicentin 2",256158
"HEEBO-020-HCC20H7","HEEBO-020-HCC20H7","CXorf23","chromosome X open reading frame 23",256643
"HEEBO-020-HCC20H8","HEEBO-020-HCC20H8","CXorf23","chromosome X open reading frame 23",256643
"HEEBO-020-HCC20H9","HEEBO-020-HCC20H9","NEGR1","neuronal growth regulator 1",257194
"HEEBO-020-HCC20I1","HEEBO-020-HCC20I1","GNS","glucosamine (N-acetyl)-6-sulfatase",2799
"HEEBO-020-HCC20I10","HEEBO-020-HCC20I10","LOC284688","uncharacterized LOC284688",284688
"HEEBO-020-HCC20I13","HEEBO-020-HCC20I13","CYP4V2","cytochrome P450, family 4, subfamily V, polypeptide 2",285440
"HEEBO-020-HCC20I16","HEEBO-020-HCC20I16","LOC286052","Hypothetical protein LOC286052",NA
"HEEBO-020-HCC20I18","HEEBO-020-HCC20I18","LOC286367","FP944",286367
"HEEBO-020-HCC20I19","HEEBO-020-HCC20I19","SLC27A6","solute carrier family 27 (fatty acid transporter), member 6",28965
"HEEBO-020-HCC20I20","HEEBO-020-HCC20I20","PRO0611","PRO0611 protein",28997
"HEEBO-020-HCC20I21","HEEBO-020-HCC20I21","GRM5","glutamate receptor, metabotropic 5",2915
"HEEBO-020-HCC20I23","HEEBO-020-HCC20I23","DSE","dermatan sulfate epimerase",29940
"HEEBO-020-HCC20I24","HEEBO-020-HCC20I24","GZMA","granzyme A (granzyme 1, cytotoxic T-lymphocyte-associated serine esterase 3)",3001
"HEEBO-020-HCC20I4","HEEBO-020-HCC20I4","NHLRC3","NHL repeat containing 3",NA
"HEEBO-020-HCC20I5","HEEBO-020-HCC20I5","NHLRC3","NHL repeat containing 3",NA
"HEEBO-020-HCC20I7","HEEBO-020-HCC20I7","FAM38B","Family with sequence similarity 38, member B",NA
"HEEBO-020-HCC20I8","HEEBO-020-HCC20I8","ZNF776","zinc finger protein 776",284309
"HEEBO-020-HCC20I9","HEEBO-020-HCC20I9","LOC284578","uncharacterized LOC284578",284578
"HEEBO-020-HCC20J1","HEEBO-020-HCC20J1","HCCS","holocytochrome c synthase",3052
"HEEBO-020-HCC20J10","HEEBO-020-HCC20J10","PLCXD3","phosphatidylinositol-specific phospholipase C, X domain containing 3",345557
"HEEBO-020-HCC20J11","HEEBO-020-HCC20J11","ADAMTS6","ADAM metallopeptidase with thrombospondin type 1 motif, 6",11174
"HEEBO-020-HCC20J12","HEEBO-020-HCC20J12","C19orf51","chromosome 19 open reading frame 51",352909
"HEEBO-020-HCC20J15","HEEBO-020-HCC20J15","FOXK2","forkhead box K2",3607
"HEEBO-020-HCC20J18","HEEBO-020-HCC20J18","KCNK2","potassium channel, subfamily K, member 2",3776
"HEEBO-020-HCC20J19","HEEBO-020-HCC20J19","MORN2","MORN repeat containing 2",729967
"HEEBO-020-HCC20J2","HEEBO-020-HCC20J2","SOX8","SRY (sex determining region Y)-box 8",30812
"HEEBO-020-HCC20J21","HEEBO-020-HCC20J21","##noname##","Transcribed locus",NA
"HEEBO-020-HCC20J22","HEEBO-020-HCC20J22","SLC22A10","solute carrier family 22, member 10",387775
"HEEBO-020-HCC20J5","HEEBO-020-HCC20J5","FAM5C","family with sequence similarity 5, member C",339479
"HEEBO-020-HCC20K1","HEEBO-020-HCC20K1","LOC100508177","uncharacterized LOC100508177",100508177
"HEEBO-020-HCC20K10","HEEBO-020-HCC20K10","","",NA
"HEEBO-020-HCC20K13","HEEBO-020-HCC20K13","LDLR","low density lipoprotein receptor",3949
"HEEBO-020-HCC20K15","HEEBO-020-HCC20K15","LIMK1","LIM domain kinase 1",3984
"HEEBO-020-HCC20K16","HEEBO-020-HCC20K16","LOC400960","Hypothetical LOC400960",NA
"HEEBO-020-HCC20K2","HEEBO-020-HCC20K2","LYSMD1","LysM, putative peptidoglycan-binding, domain containing 1",388695
"HEEBO-020-HCC20K20","HEEBO-020-HCC20K20","SMAD3","SMAD family member 3",4088
"HEEBO-020-HCC20K21","HEEBO-020-HCC20K21","MARK1","MAP/microtubule affinity-regulating kinase 1",4139
"HEEBO-020-HCC20K22","HEEBO-020-HCC20K22","MECP2","methyl CpG binding protein 2 (Rett syndrome)",4204
"HEEBO-020-HCC20K23","HEEBO-020-HCC20K23","MFAP3","microfibrillar-associated protein 3",4238
"HEEBO-020-HCC20K24","HEEBO-020-HCC20K24","##noname##","Transcribed locus",NA
"HEEBO-020-HCC20K4","HEEBO-020-HCC20K4","LOC388942","uncharacterized LOC388942",388942
"HEEBO-020-HCC20K6","HEEBO-020-HCC20K6","GXYLT2","glucoside xylosyltransferase 2",727936
"HEEBO-020-HCC20L1","HEEBO-020-HCC20L1","MKLN1","muskelin 1, intracellular mediator containing kelch motifs",4289
"HEEBO-020-HCC20L10","HEEBO-020-HCC20L10","NHS","Nance-Horan syndrome (congenital cataracts and dental anomalies)",4810
"HEEBO-020-HCC20L12","HEEBO-020-HCC20L12","LIMK2","LIM domain kinase 2",NA
"HEEBO-020-HCC20L13","HEEBO-020-HCC20L13","ITSN2","intersectin 2",50618
"HEEBO-020-HCC20L14","HEEBO-020-HCC20L14","ISOC1","isochorismatase domain containing 1",51015
"HEEBO-020-HCC20L15","HEEBO-020-HCC20L15","SYNJ2BP-COX16","SYNJ2BP-COX16 readthrough",100529257
"HEEBO-020-HCC20L17","HEEBO-020-HCC20L17","FKBP7","FK506 binding protein 7",51661
"HEEBO-020-HCC20L19","HEEBO-020-HCC20L19","PMAIP1","phorbol-12-myristate-13-acetate-induced protein 1",5366
"HEEBO-020-HCC20L2","HEEBO-020-HCC20L2","MLLT3","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3",4300
"HEEBO-020-HCC20L20","HEEBO-020-HCC20L20","TRIM6-TRIM34","TRIM6-TRIM34 readthrough",445372
"HEEBO-020-HCC20L21","HEEBO-020-HCC20L21","ERRFI1","ERBB receptor feedback inhibitor 1",54206
"HEEBO-020-HCC20L22","HEEBO-020-HCC20L22","POLH","polymerase (DNA directed), eta",5429
"HEEBO-020-HCC20L23","HEEBO-020-HCC20L23","YIPF1","Yip1 domain family, member 1",54432
"HEEBO-020-HCC20L24","HEEBO-020-HCC20L24","XRN1","5'-3' exoribonuclease 1",54464
"HEEBO-020-HCC20L3","HEEBO-020-HCC20L3","##noname##","Transcribed locus",NA
"HEEBO-020-HCC20L8","HEEBO-020-HCC20L8","MSH4","mutS homolog 4 (E. coli)",4438
"HEEBO-020-HCC20L9","HEEBO-020-HCC20L9","NAB1","NGFI-A binding protein 1 (EGR1 binding protein 1)",4664
"HEEBO-020-HCC20M1","HEEBO-020-HCC20M1","ANKIB1","ankyrin repeat and IBR domain containing 1",54467
"HEEBO-020-HCC20M10","HEEBO-020-HCC20M10","ATP5SL","ATP5S-like",55101
"HEEBO-020-HCC20M12","HEEBO-020-HCC20M12","UQCC","ubiquinol-cytochrome c reductase complex chaperone",55245
"HEEBO-020-HCC20M13","HEEBO-020-HCC20M13","HJURP","Holliday junction recognition protein",55355
"HEEBO-020-HCC20M14","HEEBO-020-HCC20M14","PRKD3","protein kinase D3",23683
"HEEBO-020-HCC20M15","HEEBO-020-HCC20M15","KANSL3","KAT8 regulatory NSL complex subunit 3",55683
"HEEBO-020-HCC20M16","HEEBO-020-HCC20M16","ODZ3","odz, odd Oz/ten-m homolog 3 (Drosophila)",55714
"HEEBO-020-HCC20M17","HEEBO-020-HCC20M17","NUP133","nucleoporin 133kDa",55746
"HEEBO-020-HCC20M18","HEEBO-020-HCC20M18","TMEM184C","transmembrane protein 184C",55751
"HEEBO-020-HCC20M2","HEEBO-020-HCC20M2","ANKIB1","ankyrin repeat and IBR domain containing 1",54467
"HEEBO-020-HCC20M20","HEEBO-020-HCC20M20","LMOD3","leiomodin 3 (fetal)",56203
"HEEBO-020-HCC20M22","HEEBO-020-HCC20M22","TOX4","TOX high mobility group box family member 4",9878
"HEEBO-020-HCC20M24","HEEBO-020-HCC20M24","SAP30L","SAP30-like",79685
"HEEBO-020-HCC20M3","HEEBO-020-HCC20M3","FAM46C","family with sequence similarity 46, member C",54855
"HEEBO-020-HCC20M5","HEEBO-020-HCC20M5","SDHAF2","succinate dehydrogenase complex assembly factor 2",54949
"HEEBO-020-HCC20M6","HEEBO-020-HCC20M6","TRNAU1AP","tRNA selenocysteine 1 associated protein 1",54952
"HEEBO-020-HCC20M7","HEEBO-020-HCC20M7","PPP2R3C","protein phosphatase 2, regulatory subunit B'', gamma",55012
"HEEBO-020-HCC20M8","HEEBO-020-HCC20M8","PTCD3","Pentatricopeptide repeat domain 3",55037
"HEEBO-020-HCC20M9","HEEBO-020-HCC20M9","PPP1R3C","protein phosphatase 1, regulatory subunit 3C",5507
"HEEBO-020-HCC20N1","HEEBO-020-HCC20N1","FMN2","formin 2",56776
"HEEBO-020-HCC20N10","HEEBO-020-HCC20N10","PCDHB16","protocadherin beta 16",57717
"HEEBO-020-HCC20N11","HEEBO-020-HCC20N11","PEX1","peroxisomal biogenesis factor 1",5189
"HEEBO-020-HCC20N12","HEEBO-020-HCC20N12","PEX2","peroxisomal biogenesis factor 2",5828
"HEEBO-020-HCC20N13","HEEBO-020-HCC20N13","ALDH18A1","aldehyde dehydrogenase 18 family, member A1",5832
"HEEBO-020-HCC20N15","HEEBO-020-HCC20N15","C21orf63","chromosome 21 open reading frame 63",59271
"HEEBO-020-HCC20N16","HEEBO-020-HCC20N16","RBBP6","retinoblastoma binding protein 6",5930
"HEEBO-020-HCC20N17","HEEBO-020-HCC20N17","SENP2","SUMO1/sentrin/SMT3 specific peptidase 2",59343
"HEEBO-020-HCC20N2","HEEBO-020-HCC20N2","AGPAT3","1-acylglycerol-3-phosphate O-acyltransferase 3",56894
"HEEBO-020-HCC20N20","HEEBO-020-HCC20N20","RFX2","regulatory factor X, 2 (influences HLA class II expression)",5990
"HEEBO-020-HCC20N21","HEEBO-020-HCC20N21","RGS10","regulator of G-protein signaling 10",6001
"HEEBO-020-HCC20N22","HEEBO-020-HCC20N22","SAV1","salvador homolog 1 (Drosophila)",60485
"HEEBO-020-HCC20N23","HEEBO-020-HCC20N23","FASTKD5","FAST kinase domains 5",60493
"HEEBO-020-HCC20N24","HEEBO-020-HCC20N24","CCL2","chemokine (C-C motif) ligand 2",6347
"HEEBO-020-HCC20N4","HEEBO-020-HCC20N4","POGLUT1","protein O-glucosyltransferase 1",56983
"HEEBO-020-HCC20N5","HEEBO-020-HCC20N5","GOPC","golgi-associated PDZ and coiled-coil motif containing",57120
"HEEBO-020-HCC20N6","HEEBO-020-HCC20N6","LPAR5","lysophosphatidic acid receptor 5",57121
"HEEBO-020-HCC20N7","HEEBO-020-HCC20N7","GATAD2B","GATA zinc finger domain containing 2B",57459
"HEEBO-020-HCC20N8","HEEBO-020-HCC20N8","RNF150","ring finger protein 150",57484
"HEEBO-020-HCC20N9","HEEBO-020-HCC20N9","NUFIP2","nuclear fragile X mental retardation protein interacting protein 2",57532
"HEEBO-020-HCC20O1","HEEBO-020-HCC20O1","PRDM14","PR domain containing 14",63978
"HEEBO-020-HCC20O10","HEEBO-020-HCC20O10","RANBP17","RAN binding protein 17",64901
"HEEBO-020-HCC20O11","HEEBO-020-HCC20O11","SLC18A1","solute carrier family 18 (vesicular monoamine), member 1",6570
"HEEBO-020-HCC20O12","HEEBO-020-HCC20O12","PHACTR4","phosphatase and actin regulator 4",65979
"HEEBO-020-HCC20O13","HEEBO-020-HCC20O13","ZSCAN18","zinc finger and SCAN domain containing 18",65982
"HEEBO-020-HCC20O14","HEEBO-020-HCC20O14","BMX","BMX non-receptor tyrosine kinase",660
"HEEBO-020-HCC20O16","HEEBO-020-HCC20O16","SULT1C2","sulfotransferase family, cytosolic, 1C, member 2",6819
"HEEBO-020-HCC20O17","HEEBO-020-HCC20O17","TCEB3","transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A)",6924
"HEEBO-020-HCC20O18","HEEBO-020-HCC20O18","HNF1A","HNF1 homeobox A",6927
"HEEBO-020-HCC20O20","HEEBO-020-HCC20O20","TRPC6","transient receptor potential cation channel, subfamily C, member 6",7225
"HEEBO-020-HCC20O21","HEEBO-020-HCC20O21","TTN","titin",7273
"HEEBO-020-HCC20O22","HEEBO-020-HCC20O22","UBE2E2","ubiquitin-conjugating enzyme E2E 2",7325
"HEEBO-020-HCC20O23","HEEBO-020-HCC20O23","UBE2N","ubiquitin-conjugating enzyme E2N",7334
"HEEBO-020-HCC20O24","HEEBO-020-HCC20O24","OSGIN2","oxidative stress induced growth inhibitor family member 2",734
"HEEBO-020-HCC20O3","HEEBO-020-HCC20O3","TRAPPC2","trafficking protein particle complex 2",6399
"HEEBO-020-HCC20O4","HEEBO-020-HCC20O4","NOC3L","nucleolar complex associated 3 homolog (S. cerevisiae)",64318
"HEEBO-020-HCC20O5","HEEBO-020-HCC20O5","GZF1","GDNF-inducible zinc finger protein 1",64412
"HEEBO-020-HCC20O6","HEEBO-020-HCC20O6","NDST4","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 4",64579
"HEEBO-020-HCC20O7","HEEBO-020-HCC20O7","TMPRSS3","transmembrane protease, serine 3",64699
"HEEBO-020-HCC20O8","HEEBO-020-HCC20O8","ATPAF1","ATP synthase mitochondrial F1 complex assembly factor 1",64756
"HEEBO-020-HCC20O9","HEEBO-020-HCC20O9","RMND5B","Required for meiotic nuclear division 5 homolog B (S. cerevisiae)",NA
"HEEBO-020-HCC20P1","HEEBO-020-HCC20P1","VEGFC","vascular endothelial growth factor C",7424
"HEEBO-020-HCC20P11","HEEBO-020-HCC20P11","KCNAB1","potassium voltage-gated channel, shaker-related subfamily, beta member 1",7881
"HEEBO-020-HCC20P12","HEEBO-020-HCC20P12","ALDH5A1","aldehyde dehydrogenase 5 family, member A1",7915
"HEEBO-020-HCC20P13","HEEBO-020-HCC20P13","GNPTAB","N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits",79158
"HEEBO-020-HCC20P15","HEEBO-020-HCC20P15","OR4K5","olfactory receptor, family 4, subfamily K, member 5",79317
"HEEBO-020-HCC20P18","HEEBO-020-HCC20P18","SUV39H2","suppressor of variegation 3-9 homolog 2 (Drosophila)",79723
"HEEBO-020-HCC20P19","HEEBO-020-HCC20P19","CAMKMT","calmodulin-lysine N-methyltransferase",79823
"HEEBO-020-HCC20P2","HEEBO-020-HCC20P2","WAS","Wiskott-Aldrich syndrome (eczema-thrombocytopenia)",7454
"HEEBO-020-HCC20P20","HEEBO-020-HCC20P20","AGBL2","ATP/GTP binding protein-like 2",79841
"HEEBO-020-HCC20P21","HEEBO-020-HCC20P21","ZNF671","zinc finger protein 671",79891
"HEEBO-020-HCC20P23","HEEBO-020-HCC20P23","AGPAT4-IT1","AGPAT4 intronic transcript 1 (non-protein coding)",79992
"HEEBO-020-HCC20P4","HEEBO-020-HCC20P4","ZNF711","zinc finger protein 711",7552
"HEEBO-020-HCC20P5","HEEBO-020-HCC20P5","ZNF75A","zinc finger protein 75a",7627
"HEEBO-020-HCC20P6","HEEBO-020-HCC20P6","ZNF140","zinc finger protein 140",7699
"HEEBO-020-HCC20P8","HEEBO-020-HCC20P8","ZNF230","zinc finger protein 230",7773
"HEEBO-021-HCC21A11","HEEBO-021-HCC21A11","CHST9","carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 9",83539
"HEEBO-021-HCC21A12","HEEBO-021-HCC21A12","DNAL1","dynein, axonemal, light chain 1",83544
"HEEBO-021-HCC21A13","HEEBO-021-HCC21A13","HSDL1","hydroxysteroid dehydrogenase like 1",83693
"HEEBO-021-HCC21A14","HEEBO-021-HCC21A14","ESPN","espin",83715
"HEEBO-021-HCC21A15","HEEBO-021-HCC21A15","FSD1L","fibronectin type III and SPRY domain containing 1-like",83856
"HEEBO-021-HCC21A17","HEEBO-021-HCC21A17","USP44","ubiquitin specific peptidase 44",84101
"HEEBO-021-HCC21A18","HEEBO-021-HCC21A18","C21orf56","chromosome 21 open reading frame 56",84221
"HEEBO-021-HCC21A2","HEEBO-021-HCC21A2","ARMC9","armadillo repeat containing 9",80210
"HEEBO-021-HCC21A20","HEEBO-021-HCC21A20","C9orf125","chromosome 9 open reading frame 125",84302
"HEEBO-021-HCC21A21","HEEBO-021-HCC21A21","DYDC2","DPY30 domain containing 2",84332
"HEEBO-021-HCC21A22","HEEBO-021-HCC21A22","EFCAB7","EF-hand calcium binding domain 7",84455
"HEEBO-021-HCC21A23","HEEBO-021-HCC21A23","EFCAB7","EF-hand calcium binding domain 7",84455
"HEEBO-021-HCC21A24","HEEBO-021-HCC21A24","KRTAP4-4","keratin associated protein 4-4",84616
"HEEBO-021-HCC21A3","HEEBO-021-HCC21A3","CCDC92","coiled-coil domain containing 92",80212
"HEEBO-021-HCC21A7","HEEBO-021-HCC21A7","CAB39L","calcium binding protein 39-like",81617
"HEEBO-021-HCC21A8","HEEBO-021-HCC21A8","OR5V1","olfactory receptor, family 5, subfamily V, member 1",81696
"HEEBO-021-HCC21A9","HEEBO-021-HCC21A9","DOCK8","dedicator of cytokinesis 8",81704
